Date,Year,AvgShellHeightFemales,AvgShellHeightMales,Fecundity,GonadalIndex,OysterBar,Spawn_pH,Spawn_Salinity,Spawn_Temp,Stimulation,TankBuffered,Week,GR_AirTemp,GR_AirTemp_lag1,GR_AirTemp_lag2,GR_AirTemp_lag3,GR_AirTemp_lag4,GR_AirTemp_lag5,GR_AirTemp_lag6,GR_AirTemp_lag7,GR_Chlorophyll,GR_Chlorophyll_lag1,GR_Chlorophyll_lag2,GR_Chlorophyll_lag3,GR_Chlorophyll_lag4,GR_Chlorophyll_lag5,GR_Chlorophyll_lag6,GR_Chlorophyll_lag7,GR_Oxygen,GR_Oxygen_lag1,GR_Oxygen_lag2,GR_Oxygen_lag3,GR_Oxygen_lag4,GR_Oxygen_lag5,GR_Oxygen_lag6,GR_Oxygen_lag7,GR_Salinity,GR_Salinity_lag1,GR_Salinity_lag2,GR_Salinity_lag3,GR_Salinity_lag4,GR_Salinity_lag5,GR_Salinity_lag6,GR_Salinity_lag7,GR_Turbidity,GR_Turbidity_lag1,GR_Turbidity_lag2,GR_Turbidity_lag3,GR_Turbidity_lag4,GR_Turbidity_lag5,GR_Turbidity_lag6,GR_Turbidity_lag7,GR_WaterTemp,GR_WaterTemp_lag1,GR_WaterTemp_lag2,GR_WaterTemp_lag3,GR_WaterTemp_lag4,GR_WaterTemp_lag5,GR_WaterTemp_lag6,GR_WaterTemp_lag7,GR_WindDirection,GR_WindDirection_lag1,GR_WindDirection_lag2,GR_WindDirection_lag3,GR_WindDirection_lag4,GR_WindDirection_lag5,GR_WindDirection_lag6,GR_WindDirection_lag7,GR_WindSpeed,GR_WindSpeed_lag1,GR_WindSpeed_lag2,GR_WindSpeed_lag3,GR_WindSpeed_lag4,GR_WindSpeed_lag5,GR_WindSpeed_lag6,GR_WindSpeed_lag7,DM_Precip,DM_Precip_lag1,DM_Precip_lag2,DM_Precip_lag3,DM_Precip_lag4,DM_Precip_lag5,DM_Precip_lag6,DM_Precip_lag7,DM_TempAvg,DM_TempAvg_lag1,DM_TempAvg_lag2,DM_TempAvg_lag3,DM_TempAvg_lag4,DM_TempAvg_lag5,DM_TempAvg_lag6,DM_TempAvg_lag7,DM_TempMax,DM_TempMax_lag1,DM_TempMax_lag2,DM_TempMax_lag3,DM_TempMax_lag4,DM_TempMax_lag5,DM_TempMax_lag6,DM_TempMax_lag7,DM_TempMin,DM_TempMin_lag1,DM_TempMin_lag2,DM_TempMin_lag3,DM_TempMin_lag4,DM_TempMin_lag5,DM_TempMin_lag6,DM_TempMin_lag7,CHLct,CHLct_lag1,CHLct_lag2,CHLct_lag3,CHLct_lag4,CHLct_lag5,CHLct_lag6,CHLct_lag7,CHLin,CHLin_lag1,CHLin_lag2,CHLin_lag3,CHLin_lag4,CHLin_lag5,CHLin_lag6,CHLin_lag7,NDVI,NDVI_d1,NDVI_d16,NDVI_d2,NDVI_d32,NDVI_d4,NDVI_d8,NDVI_lag1,NDVI_lag2,NDVI_lag3,NDVI_lag4,NDVI_lag5,NDVI_lag6,NDVI_lag7,Yield,Winter_NDVI,Winter_Precip,Winter_WaterTemp,Winter_Salinity,Winter_Oxygen,Winter_Chlorophyll,Winter_AirTemp
2012-04-16,2012,105.94133333333333,107.98533333333333,8.209999999999999,NA,Chloras Point,NA,NA,NA,none,No,16,18.167132867132867,16.74055944055944,14.064179104477612,11.799259259259259,9.738732394366197,9.141666666666667,13.467132867132866,14.954609929078014,3.688888888888889,4.4714285714285715,5.633333333333333,5.58421052631579,5.53,5.984210526315789,4.808695652173913,6.673684210526316,10.87,10.88,10.848571428571429,10.291578947368421,9.6905,9.763684210526316,10.355652173913043,10.499473684210527,11.59388888888889,11.382380952380952,11.162857142857142,11.522105263157895,11.669,11.64421052631579,11.093478260869565,11.044210526315789,3.077777777777778,3.2476190476190476,3.623809523809524,3.636842105263158,4.235,3.668421052631579,3.391304347826087,3.3789473684210525,14.005,13.700476190476191,12.67142857142857,12.285263157894738,12.1125,12.227894736842105,12.464782608695652,12.223684210526315,197.45454545454547,187.27972027972027,205.94776119402985,162.65925925925927,263.72535211267603,311.84722222222223,212.52447552447552,299.6737588652482,5.055244755244755,3.6755244755244756,5.0111940298507465,4.4837037037037035,6.929577464788732,7.647222222222222,4.811888111888112,6.414184397163121,0,0,0,0,0,0,0,0,23.32,21.7,14.69,11.71,10.31,9.56,13.64,14.805,29.67,29.04,23.43,17.53,15.75,14.58,19.91,19.89,16.97,14.36,5.95,5.89,4.87,4.54,7.37,9.72,32.1413333333333,35.6647777777778,39.1882222222222,42.7116666666667,46.2351111111111,49.7585555555556,53.282,49.1171428571429,32.1413333333333,35.6647777777778,39.1882222222222,42.7116666666667,46.2351111111111,49.7585555555556,53.282,49.1171428571429,0.398877286806495,-0.014399712002272025,-0.14719832182069198,-0.028799424004543994,-0.138893424629508,-0.057598848009087045,-0.10139688704673905,0.413276998808767,0.427676710811039,0.442076422813311,0.456476134815582,0.470875846817854,0.485275558820126,0.49277486633668,2.811419649827144,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-04-17,2012,116.375,115.38433333333333,15.563333333333333,NA,Howell Point,NA,NA,NA,male,No,16,18.618055555555557,18.167132867132867,16.74055944055944,14.064179104477612,11.799259259259259,9.738732394366197,9.141666666666667,13.467132867132866,3.4761904761904763,3.688888888888889,4.4714285714285715,5.633333333333333,5.58421052631579,5.53,5.984210526315789,4.808695652173913,10.75952380952381,10.87,10.88,10.848571428571429,10.291578947368421,9.6905,9.763684210526316,10.355652173913043,11.756190476190476,11.59388888888889,11.382380952380952,11.162857142857142,11.522105263157895,11.669,11.64421052631579,11.093478260869565,3.066666666666667,3.077777777777778,3.2476190476190476,3.623809523809524,3.636842105263158,4.235,3.668421052631579,3.391304347826087,14.769047619047619,14.005,13.700476190476191,12.67142857142857,12.285263157894738,12.1125,12.227894736842105,12.464782608695652,189.92361111111111,197.45454545454547,187.27972027972027,205.94776119402985,162.65925925925927,263.72535211267603,311.84722222222223,212.52447552447552,3.390277777777778,5.055244755244755,3.6755244755244756,5.0111940298507465,4.4837037037037035,6.929577464788732,7.647222222222222,4.811888111888112,0,0,0,0,0,0,0,0,20.64,23.32,21.7,14.69,11.71,10.31,9.56,13.64,25.95,29.67,29.04,23.43,17.53,15.75,14.58,19.91,15.33,16.97,14.36,5.95,5.89,4.87,4.54,7.37,28.6178888888889,32.1413333333333,35.6647777777778,39.1882222222222,42.7116666666667,46.2351111111111,49.7585555555556,53.282,28.6178888888889,32.1413333333333,35.6647777777778,39.1882222222222,42.7116666666667,46.2351111111111,49.7585555555556,53.282,0.384477574804224,-0.01439971200227097,-0.15882973475923495,-0.028799424004542995,-0.16805739830499394,-0.05759884800908699,-0.10829729153245599,0.398877286806495,0.413276998808767,0.427676710811039,0.442076422813311,0.456476134815582,0.470875846817854,0.485275558820126,4.6891825746451294,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-04-19,2012,101.85254,99.71266,20.282,NA,Chloras Point,NA,NA,NA,female,No,16,13.480597014925372,14.963636363636363,18.618055555555557,18.167132867132867,16.74055944055944,14.064179104477612,11.799259259259259,9.738732394366197,1.8944444444444444,3.9941176470588236,3.4761904761904763,3.688888888888889,4.4714285714285715,5.633333333333333,5.58421052631579,5.53,9.762777777777778,10.378235294117648,10.75952380952381,10.87,10.88,10.848571428571429,10.291578947368421,9.6905,11.992777777777778,11.853529411764706,11.756190476190476,11.59388888888889,11.382380952380952,11.162857142857142,11.522105263157895,11.669,3.3944444444444444,3.3000000000000003,3.066666666666667,3.077777777777778,3.2476190476190476,3.623809523809524,3.636842105263158,4.235,15.013333333333334,15.19,14.769047619047619,14.005,13.700476190476191,12.67142857142857,12.285263157894738,12.1125,142.19402985074626,158.28030303030303,189.92361111111111,197.45454545454547,187.27972027972027,205.94776119402985,162.65925925925927,263.72535211267603,2.8664179104477614,4.566666666666666,3.390277777777778,5.055244755244755,3.6755244755244756,5.0111940298507465,4.4837037037037035,6.929577464788732,0,2.14,0,0,0,0,0,0,14.7,15.68,20.64,23.32,21.7,14.69,11.71,10.31,19.95,19.14,25.95,29.67,29.04,23.43,17.53,15.75,9.45,12.22,15.33,16.97,14.36,5.95,5.89,4.87,21.571,25.0944444444444,28.6178888888889,32.1413333333333,35.6647777777778,39.1882222222222,42.7116666666667,46.2351111111111,21.571,25.0944444444444,28.6178888888889,32.1413333333333,35.6647777777778,39.1882222222222,42.7116666666667,46.2351111111111,0.35567815079968,-0.01439971200227197,-0.18209256063632295,-0.028799424004543994,-0.22638534565596902,-0.05759884800908699,-0.11519769601817398,0.370077862801952,0.384477574804224,0.398877286806495,0.413276998808767,0.427676710811039,0.442076422813311,0.456476134815582,2.0237885634915975,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-04-24,2012,111.81832,99.29864,22.54,NA,Shark Fin,NA,NA,NA,male,No,17,11.081159420289856,8.391428571428571,13.108510638297872,16.700735294117646,14.75,13.480597014925372,14.963636363636363,18.618055555555557,2.081818181818182,2.375,2,1.8062500000000001,1.4933333333333334,1.8944444444444444,3.9941176470588236,3.4761904761904763,8.598636363636363,8.085833333333333,9.161428571428571,10.090625,10.025333333333334,9.762777777777778,10.378235294117648,10.75952380952381,12.96409090909091,13.125833333333333,12.312857142857142,12.030625,11.962,11.992777777777778,11.853529411764706,11.756190476190476,5.940909090909091,5.641666666666667,4.328571428571428,3.61875,3.32,3.3944444444444444,3.3000000000000003,3.066666666666667,14.264090909090909,14.473333333333333,15.558095238095238,15.4175,15.847333333333333,15.013333333333334,15.19,14.769047619047619,245.56521739130434,299.6714285714286,118.51773049645391,170.89705882352942,184.0857142857143,142.19402985074626,158.28030303030303,189.92361111111111,6.9601449275362315,9.590714285714286,9.05177304964539,5.492647058823529,2.7192857142857143,2.8664179104477614,4.566666666666666,3.390277777777778,0,7.82,46.06,14.51,0,0,2.14,0,11.385,8.575,13.420000000000002,20.065,15.09,14.7,15.68,20.64,17.05,11.18,17.12,26.75,22.27,19.95,19.14,25.95,5.72,5.97,9.72,13.38,7.91,9.45,12.22,15.33,25.4922820512821,24.7080256410256,23.9237692307692,23.1395128205128,22.3552564102564,21.571,25.0944444444444,28.6178888888889,25.4922820512821,24.7080256410256,23.9237692307692,23.1395128205128,22.3552564102564,21.571,25.0944444444444,28.6178888888889,0.3510643190268,-9.22766354575999e-4,-0.149209854826434,-0.001845532709151998,-0.21715768211020903,-0.003691065418303996,-0.04781296777969496,0.351987085381376,0.352909851735952,0.353832618090528,0.354755384445104,0.35567815079968,0.370077862801952,0.384477574804224,13.04510371442354,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-04-27,2012,105.65549999999999,104.888,15.91,NA,Chloras Point,NA,NA,NA,none,No,17,14.184615384615384,15.313076923076924,14.814084507042253,11.081159420289856,8.391428571428571,13.108510638297872,16.700735294117646,14.75,1.63,3.068421052631579,1.7833333333333334,2.081818181818182,2.375,2,1.8062500000000001,1.4933333333333334,8.875,9.413157894736843,9.01388888888889,8.598636363636363,8.085833333333333,9.161428571428571,10.090625,10.025333333333334,13.112,12.844736842105263,12.845555555555556,12.96409090909091,13.125833333333333,12.312857142857142,12.030625,11.962,4.145,4.426315789473684,5.027777777777778,5.940909090909091,5.641666666666667,4.328571428571428,3.61875,3.32,14.4855,14.788947368421052,14.552222222222222,14.264090909090909,14.473333333333333,15.558095238095238,15.4175,15.847333333333333,302.4895104895105,185.43076923076924,215.32394366197184,245.56521739130434,299.6714285714286,118.51773049645391,170.89705882352942,184.0857142857143,8.074825174825175,3.9307692307692306,3.747887323943662,6.9601449275362315,9.590714285714286,9.05177304964539,5.492647058823529,2.7192857142857143,0,0.69,0,0,7.82,46.06,14.51,0,13.485,14.905000000000001,12.585,11.385,8.575,13.420000000000002,20.065,15.09,17.28,19.09,20.41,17.05,11.18,17.12,26.75,22.27,9.69,10.72,4.76,5.72,5.97,9.72,13.38,7.91,27.8450512820513,27.0607948717949,26.2765384615385,25.4922820512821,24.7080256410256,23.9237692307692,23.1395128205128,22.3552564102564,27.8450512820513,27.0607948717949,26.2765384615385,25.4922820512821,24.7080256410256,23.9237692307692,23.1395128205128,22.3552564102564,0.348296019963072,-9.22766354575999e-4,-0.12257982685478197,-0.001845532709151998,-0.21162108398275392,-0.003691065418303996,-0.007382130836607992,0.349218786317648,0.350141552672224,0.3510643190268,0.351987085381376,0.352909851735952,0.353832618090528,0.354755384445104,11.952124698459825,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-05-03,2012,108.39349999999999,73.1775,12.853333333333333,NA,Sandy Hill Hatchery,NA,NA,NA,male,No,18,14.727777777777778,16.960283687943264,18.12638888888889,13.87153284671533,11.287234042553191,11.763380281690141,14.184615384615384,15.313076923076924,1.0476190476190477,1.10625,0.9933333333333333,1.3263157894736841,1.3894736842105264,2.441176470588235,1.63,3.068421052631579,8.869047619047619,8.91375,8.730666666666666,8.881578947368421,8.99736842105263,8.935882352941176,8.875,9.413157894736843,13.121904761904762,12.99625,13.086,12.953684210526315,12.953684210526315,12.90470588235294,13.112,12.844736842105263,2.7666666666666666,3.00625,3.3133333333333335,3.7473684210526317,4.026315789473684,4.864705882352942,4.145,4.426315789473684,15.816666666666666,15.4275,15.44,14.57157894736842,14.412631578947368,14.156470588235294,14.4855,14.788947368421052,134.70138888888889,122.71631205673759,181.14583333333334,147.31386861313868,169.3049645390071,155.03521126760563,302.4895104895105,185.43076923076924,3.5319444444444446,4.918439716312057,5.175,5.416058394160584,3.046808510638298,4,8.074825174825175,3.9307692307692306,5.65,2.99,3.68,0,0,11.67,0,0.69,17.674999999999997,18.38,21.299999999999997,13.525,13.120000000000001,9.64,13.485,14.905000000000001,23.33,22.54,28.31,18.25,18.94,14.45,17.28,19.09,12.02,14.22,14.29,8.8,7.3,4.83,9.69,10.72,32.5505897435897,31.7663333333333,30.9820769230769,30.1978205128205,29.4135641025641,28.6293076923077,27.8450512820513,27.0607948717949,32.5505897435897,31.7663333333333,30.9820769230769,30.1978205128205,29.4135641025641,28.6293076923077,27.8450512820513,27.0607948717949,0.342759421835616,-9.22766354575999e-4,-0.041718152968608035,-0.0018455327091520535,-0.200547887727843,-0.0036910654183040514,-0.007382130836608047,0.343682188190192,0.344604954544768,0.345527720899344,0.34645048725392,0.347373253608496,0.348296019963072,0.349218786317648,14.191464821222606,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-05-08,2012,99.01205,103,10.25,NA,Chloras Point,NA,NA,NA,male,No,19,17.846853146853146,15.682394366197183,16.58251748251748,19.34195804195804,17.75944055944056,14.727777777777778,16.960283687943264,18.12638888888889,0.84,0.92,0.59375,0.625,0.9222222222222223,1.0476190476190477,1.10625,0.9933333333333333,8.492,8.765333333333333,8.568125,8.75,8.995555555555555,8.869047619047619,8.91375,8.730666666666666,12.7015,12.616666666666667,13.09375,13.04,12.993333333333334,13.121904761904762,12.99625,13.086,3.84,3.566666666666667,3.21875,3.05,2.911111111111111,2.7666666666666666,3.00625,3.3133333333333335,17.3065,17.342,17.175625,17.36,16.255555555555556,15.816666666666666,15.4275,15.44,169.54545454545453,154.05633802816902,111.02097902097903,201.33566433566435,158.84615384615384,134.70138888888889,122.71631205673759,181.14583333333334,8.658041958041958,6.019718309859155,4.688111888111888,3.016083916083916,3.8083916083916085,3.5319444444444446,4.918439716312057,5.175,3.84,0,0,0,2.76,5.65,2.99,3.68,19.19,15.675,17.355,21.73,21.305,17.674999999999997,18.38,21.299999999999997,23.6,21.05,21.22,26.73,27.22,23.33,22.54,28.31,14.78,10.3,13.49,16.73,15.39,12.02,14.22,14.29,36.4718717948718,35.6876153846154,34.903358974359,34.1191025641026,33.3348461538462,32.5505897435897,31.7663333333333,30.9820769230769,36.4718717948718,35.6876153846154,34.903358974359,34.1191025641026,33.3348461538462,32.5505897435897,31.7663333333333,30.9820769230769,0.347241429843557,0.0021091802390310055,-0.005668421892395026,0.004218360478062011,-0.168031359042784,0.005404774362516018,0.001713708944212966,0.345132249604526,0.343023069365495,0.340913889126465,0.341836655481041,0.342759421835616,0.343682188190192,0.344604954544768,13.926829268292684,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-05-10,2012,105.117625,108.43712500000001,16.4125,NA,Chloras Point,NA,NA,NA,female,No,19,16.02937062937063,18.765734265734267,17.846853146853146,15.682394366197183,16.58251748251748,19.34195804195804,17.75944055944056,14.727777777777778,0.61875,0.9235294117647059,0.84,0.92,0.59375,0.625,0.9222222222222223,1.0476190476190477,8.149375000000001,8.40764705882353,8.492,8.765333333333333,8.568125,8.75,8.995555555555555,8.869047619047619,12.898125,12.9,12.7015,12.616666666666667,13.09375,13.04,12.993333333333334,13.121904761904762,4.1875,3.8235294117647056,3.84,3.566666666666667,3.21875,3.05,2.911111111111111,2.7666666666666666,17.359375,17.678823529411765,17.3065,17.342,17.175625,17.36,16.255555555555556,15.816666666666666,315.32167832167835,196.44755244755245,169.54545454545453,154.05633802816902,111.02097902097903,201.33566433566435,158.84615384615384,134.70138888888889,8.048251748251749,3.920979020979021,8.658041958041958,6.019718309859155,4.688111888111888,3.016083916083916,3.8083916083916085,3.5319444444444446,0,9.08,3.84,0,0,0,2.76,5.65,16.355,19.75,19.19,15.675,17.355,21.73,21.305,17.674999999999997,20.57,22.63,23.6,21.05,21.22,26.73,27.22,23.33,12.14,16.87,14.78,10.3,13.49,16.73,15.39,12.02,38.0403846153846,37.2561282051282,36.4718717948718,35.6876153846154,34.903358974359,34.1191025641026,33.3348461538462,32.5505897435897,38.0403846153846,37.2561282051282,36.4718717948718,35.6876153846154,34.903358974359,34.1191025641026,33.3348461538462,32.5505897435897,0.351459790321618,0.0021091802390300063,3.9547129481798393e-4,0.004218360478061012,-0.14881438353161602,0.008436720956123023,0.007777602131426031,0.349350610082588,0.347241429843557,0.345132249604526,0.343023069365495,0.340913889126465,0.341836655481041,0.342759421835616,15.819028609447772,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-05-14,2012,118.696,119.8215,16.674999999999997,NA,Sandy Hill Hatchery,NA,NA,NA,female,No,20,18.655555555555555,18.950694444444444,18.00625,16.43888888888889,16.02937062937063,18.765734265734267,17.846853146853146,15.682394366197183,1.2380952380952381,0.8315789473684211,0.9769230769230769,0.81,0.61875,0.9235294117647059,0.84,0.92,8.618095238095238,8.48842105263158,8.582307692307692,8.097,8.149375000000001,8.40764705882353,8.492,8.765333333333333,12.118571428571428,12.193684210526316,12.68153846153846,12.964,12.898125,12.9,12.7015,12.616666666666667,4.138095238095238,4.2631578947368425,4.1692307692307695,4.405,4.1875,3.8235294117647056,3.84,3.566666666666667,17.68285714285714,17.40473684210526,17.67076923076923,17.205,17.359375,17.678823529411765,17.3065,17.342,177.64583333333334,190.88888888888889,213.19444444444446,307.65972222222223,315.32167832167835,196.44755244755245,169.54545454545453,154.05633802816902,5.319444444444445,4.504861111111111,3.686111111111111,5.295833333333333,8.048251748251749,3.920979020979021,8.658041958041958,6.019718309859155,6.31,0,0,0,0,9.08,3.84,0,20.06,20.9,17.810000000000002,15.465,16.355,19.75,19.19,15.675,23.49,26.74,25.51,21.97,20.57,22.63,23.6,21.05,16.63,15.06,10.11,8.96,12.14,16.87,14.78,10.3,41.1774102564103,40.3931538461539,39.6088974358974,38.824641025641,38.0403846153846,37.2561282051282,36.4718717948718,35.6876153846154,41.1774102564103,40.3931538461539,39.6088974358974,38.824641025641,38.0403846153846,37.2561282051282,36.4718717948718,35.6876153846154,0.363265340826193,0.0037935950132559904,0.01589208721769697,0.00758719002651298,-0.09321079398938903,0.011805550504574991,0.020242271460698014,0.359471745812937,0.35567815079968,0.353568970560649,0.351459790321618,0.349350610082588,0.347241429843557,0.345132249604526,23.958682300390844,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-05-16,2012,109.25,106.8335,3.15,NA,Lola,NA,NA,NA,male,No,20,19.63611111111111,19.786713286713287,18.655555555555555,18.950694444444444,18.00625,16.43888888888889,16.02937062937063,18.765734265734267,0.775,0.7666666666666667,1.2380952380952381,0.8315789473684211,0.9769230769230769,0.81,0.61875,0.9235294117647059,8.5475,8.478,8.618095238095238,8.48842105263158,8.582307692307692,8.097,8.149375000000001,8.40764705882353,12.54,12.492,12.118571428571428,12.193684210526316,12.68153846153846,12.964,12.898125,12.9,3.8499999999999996,3.953333333333333,4.138095238095238,4.2631578947368425,4.1692307692307695,4.405,4.1875,3.8235294117647056,19.231666666666666,18.421333333333333,17.68285714285714,17.40473684210526,17.67076923076923,17.205,17.359375,17.678823529411765,206.6875,165.25874125874125,177.64583333333334,190.88888888888889,213.19444444444446,307.65972222222223,315.32167832167835,196.44755244755245,3.5597222222222222,5.397902097902098,5.319444444444445,4.504861111111111,3.686111111111111,5.295833333333333,8.048251748251749,3.920979020979021,0,10.38,6.31,0,0,0,0,9.08,22.41,22.41,20.06,20.9,17.810000000000002,15.465,16.355,19.75,27.14,26.53,23.49,26.74,25.51,21.97,20.57,22.63,17.68,18.29,16.63,15.06,10.11,8.96,12.14,16.87,42.7459230769231,41.9616666666667,41.1774102564103,40.3931538461539,39.6088974358974,38.824641025641,38.0403846153846,37.2561282051282,42.7459230769231,41.9616666666667,41.1774102564103,40.3931538461539,39.6088974358974,38.824641025641,38.0403846153846,37.2561282051282,0.370852530852707,0.0037935950132569896,0.025324809953362948,0.007587190026513979,-0.056824179958332,0.015174380053026959,0.023611101009149982,0.36705893583945,0.363265340826193,0.359471745812937,0.35567815079968,0.353568970560649,0.351459790321618,0.349350610082588,1.1640211640211642,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-05-17,2012,112.4345,110.4,13.325000000000001,NA,Chloras Point,NA,NA,NA,female,No,20,19.288888888888888,19.63611111111111,19.786713286713287,18.655555555555555,18.950694444444444,18.00625,16.43888888888889,16.02937062937063,0.9904761904761905,0.775,0.7666666666666667,1.2380952380952381,0.8315789473684211,0.9769230769230769,0.81,0.61875,8.32047619047619,8.5475,8.478,8.618095238095238,8.48842105263158,8.582307692307692,8.097,8.149375000000001,12.66904761904762,12.54,12.492,12.118571428571428,12.193684210526316,12.68153846153846,12.964,12.898125,3.957142857142857,3.8499999999999996,3.953333333333333,4.138095238095238,4.2631578947368425,4.1692307692307695,4.405,4.1875,19.242857142857144,19.231666666666666,18.421333333333333,17.68285714285714,17.40473684210526,17.67076923076923,17.205,17.359375,99.54861111111111,206.6875,165.25874125874125,177.64583333333334,190.88888888888889,213.19444444444446,307.65972222222223,315.32167832167835,5.661111111111111,3.5597222222222222,5.397902097902098,5.319444444444445,4.504861111111111,3.686111111111111,5.295833333333333,8.048251748251749,0,0,10.38,6.31,0,0,0,0,19.54,22.41,22.41,20.06,20.9,17.810000000000002,15.465,16.355,23.84,27.14,26.53,23.49,26.74,25.51,21.97,20.57,15.24,17.68,18.29,16.63,15.06,10.11,8.96,12.14,43.5301794871795,42.7459230769231,41.9616666666667,41.1774102564103,40.3931538461539,39.6088974358974,38.824641025641,38.0403846153846,43.5301794871795,42.7459230769231,41.9616666666667,41.1774102564103,40.3931538461539,39.6088974358974,38.824641025641,38.0403846153846,0.374646125865964,0.003793595013257045,0.030041171321195992,0.007587190026514035,-0.038630872942802985,0.015174380053027015,0.02529551578337602,0.370852530852707,0.36705893583945,0.363265340826193,0.359471745812937,0.35567815079968,0.353568970560649,0.351459790321618,25.476012925677356,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-05-22,2012,108.694,111.71575,15.3825,NA,Chloras Point,NA,NA,NA,none,No,21,19.89027777777778,19.48125,19.856944444444444,18.250694444444445,18.46666666666667,19.288888888888888,19.63611111111111,19.786713286713287,2.9695652173913043,2.357142857142857,1.7227272727272727,1.1,1.0727272727272728,0.9904761904761905,0.775,0.7666666666666667,8.974347826086957,8.11047619047619,8.012727272727272,8.083499999999999,7.984545454545454,8.32047619047619,8.5475,8.478,8.01086956521739,9.799523809523809,11.483636363636364,12.5335,12.785454545454545,12.66904761904762,12.54,12.492,3.4130434782608696,4.357142857142857,4.386363636363637,4.05,4.131818181818182,3.957142857142857,3.8499999999999996,3.953333333333333,20.79478260869565,19.743333333333332,19.32181818181818,19.1865,19.023636363636363,19.242857142857144,19.231666666666666,18.421333333333333,77.33333333333333,120.84027777777777,49.791666666666664,130.92361111111111,84.45833333333333,99.54861111111111,206.6875,165.25874125874125,2.4243055555555557,6.685416666666667,5.538194444444445,4.713888888888889,4.536111111111111,5.661111111111111,3.5597222222222222,5.397902097902098,0,0,3.1,0,0,0,0,10.38,21.245,20.705,18.924999999999997,18.305,16.79,19.54,22.41,22.41,24.8,24.71,24.49,25.84,23.23,23.84,27.14,26.53,17.69,16.7,13.36,10.77,10.35,15.24,17.68,18.29,47.4514615384615,46.6672051282051,45.8829487179487,45.0986923076923,44.3144358974359,43.5301794871795,42.7459230769231,41.9616666666667,47.4514615384615,46.6672051282051,45.8829487179487,45.0986923076923,44.3144358974359,43.5301794871795,42.7459230769231,41.9616666666667,0.393614100932247,0.003793595013257045,0.05059103156675204,0.007587190026513035,0.03885871648714301,0.015174380053027015,0.03034876010605403,0.38982050591899,0.386026910905734,0.382233315892477,0.37843972087922,0.374646125865964,0.370852530852707,0.36705893583945,23.578635014836795,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
2012-06-01,2012,118.245,119.95066666666666,12.22,NA,Eastern Bay,NA,NA,NA,female,No,22,23.507638888888888,23.929166666666667,22.804895104895106,25.64097222222222,23.8625,23.108510638297872,22.526760563380282,22.600704225352114,7.941666666666666,6.147619047619048,6.983333333333333,6.442857142857143,5.87,5.135,4.428571428571429,2.908695652173913,8.63125,8.831428571428571,9.148333333333333,9.299047619047618,9.4885,9.215,9.276666666666667,9.326086956521738,10.6775,10.64904761904762,10.553888888888888,11.016190476190475,10.9065,10.811,10.311428571428571,9.186521739130434,2.4291666666666667,2.4380952380952383,2.1,2.2333333333333334,2.3,2.125,2.0904761904761906,2.0521739130434784,24.334583333333335,24.556190476190476,24.284444444444446,23.86904761904762,23.559,22.6475,22.48047619047619,22.299565217391304,136.15277777777777,176.06944444444446,269.09090909090907,208.29166666666666,207.97916666666666,181.56028368794327,182.99295774647888,158.35915492957747,6.440972222222222,3.6145833333333335,3.1321678321678323,5.2555555555555555,4.329166666666667,5.287943262411347,4.609154929577465,4.111971830985915,16.15,0,2.16,9.48,0,0,0,0,23.375,23.33,23.995,27.240000000000002,26.435000000000002,24.939999999999998,24.185,24.354999999999997,28.82,28.5,27.69,31.75,31.87,29.63,29.08,28.9,17.93,18.16,20.3,22.73,21,20.25,19.29,19.81,46.0441111111111,47.5723333333333,49.1005555555556,50.6287777777778,52.157,51.3727435897436,50.5884871794872,49.8042307692308,46.0441111111111,47.5723333333333,49.1005555555556,50.6287777777778,52.157,51.3727435897436,50.5884871794872,49.8042307692308,0.40033548549027,-0.004010046380378995,0.029482954637563008,-0.008020092760759046,0.054807764590925956,-0.016040185521518036,-8.65805468491021e-4,0.404345531870649,0.40835557825102903,0.412365624631408,0.416375671011788,0.412582075998531,0.408788480985274,0.404994885972017,27.261361165470756,0.45831168580755377,2.105,5.86542547114727,9.669400165208916,12.53985450822401,10.835130632805795,4.775328154011654
